uid,namedLocation,date,eventID,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
ae29030a-d44e-40f2-8f94-7a727913c8a3,CLBJ_009.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_009,,,,tag only,NEON.PLA.D11.CLBJ.00018,,,,,NEON.DOC.000987vH,,CAAM2,Callicarpa americana L.,Callicarpa,Verbenaceae,species,,,,,,0000-0002-1785-7292,0000-0002-2251-7487,
cad9efe0-d771-4b3c-87d1-d01bb6b6021a,CLBJ_009.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_009,,,,tag only,NEON.PLA.D11.CLBJ.02623,,,,,NEON.DOC.000987vH,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
f4ddf821-d51b-41ea-a1ff-ccb2013ff872,CLBJ_009.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_009,,,,tag only,NEON.PLA.D11.CLBJ.02626,,,,,NEON.DOC.000987vH,,RHCO,Rhus copallinum L.,Rhus,Anacardiaceae,species,,,,,,0000-0001-7269-5663,0000-0003-3895-0725,
06aaf756-cb7d-48f1-9bd6-afe83be13139,CLBJ_009.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_009,41,5.8,226.7,map and tag,NEON.PLA.D11.CLBJ.00167,,,,,NEON.DOC.000987vH,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,0000-0001-7269-5663,0000-0003-3895-0725,
46b572c1-afc4-4995-84bf-a12bf8496756,CLBJ_009.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_009,,,,tag only,NEON.PLA.D11.CLBJ.02619,,,,,NEON.DOC.000987vH,,CAAM2,Callicarpa americana L.,Callicarpa,Verbenaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
0b0a87e4-f238-4377-b702-d08650af8584,CLBJ_009.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_009,51,8.9,228.2,map and tag,NEON.PLA.D11.CLBJ.00005,,,,,NEON.DOC.000987vH,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,0000-0001-7269-5663,0000-0003-3895-0725,
d796cd5c-ead7-4986-8c79-0992b08b100d,CLBJ_022.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_022,,,,tag only,NEON.PLA.D11.CLBJ.02632,,,,,NEON.DOC.000987vH,,RHCO,Rhus copallinum L.,Rhus,Anacardiaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
2f4e4157-f33e-44b1-a8f3-84f3375e725a,CLBJ_022.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_022,,,,tag only,NEON.PLA.D11.CLBJ.02957,,,,,NEON.DOC.000987vH,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,0000-0002-2543-4353,0000-0001-7269-5663,
296e22af-c690-4444-a5e7-998ef9dca0a4,CLBJ_009.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_009,,,,tag only,NEON.PLA.D11.CLBJ.00005A,,,,,NEON.DOC.000987vH,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,0000-0001-7269-5663,0000-0003-3895-0725,
d7d5eaea-69e1-4e77-9c0b-7e2028a150b1,CLBJ_022.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_022,,,,tag only,NEON.PLA.D11.CLBJ.02630,,,,,NEON.DOC.000987vH,,SILA20,Sideroxylon lanuginosum Michx.,Sideroxylon,Sapotaceae,species,,,,,,0000-0002-2543-4353,0000-0001-7269-5663,
8073fd5e-76e4-40f1-81e9-ab3039543888,CLBJ_022.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_022,,,,tag only,NEON.PLA.D11.CLBJ.01672,,,,,NEON.DOC.000987vH,,RHCO,Rhus copallinum L.,Rhus,Anacardiaceae,species,,,,,,0000-0002-2543-4353,0000-0001-7269-5663,
a6c17e76-e5ee-4c1c-b2ef-e52dd66871f0,CLBJ_009.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_009,,,,tag only,NEON.PLA.D11.CLBJ.02618,,,,,NEON.DOC.000987vH,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,0000-0001-7269-5663,0000-0003-3895-0725,
8de4303e-47df-4945-a88a-da4304cc044c,CLBJ_022.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_022,,,,tag only,NEON.PLA.D11.CLBJ.02647,,,,,NEON.DOC.000987vH,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,0000-0002-2543-4353,0000-0001-7269-5663,
91c99413-f163-40e1-a025-01a794e3d5e9,CLBJ_009.basePlot.vst,11/22/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_009,,,,tag only,NEON.PLA.D11.CLBJ.02616,,,,,NEON.DOC.000987vH,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,0000-0001-7269-5663,0000-0003-3895-0725,
1db53d9d-37a9-46aa-8a30-a35e5a416cd7,CLBJ_012.basePlot.vst,12/2/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_012,,,,tag only,NEON.PLA.D11.CLBJ.00840,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
6d725875-a7d7-428d-b478-645d47d7b543,CLBJ_012.basePlot.vst,12/2/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_012,,,,tag only,NEON.PLA.D11.CLBJ.00824,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
9cfdf539-d85f-443e-ae5b-3b4b8bb7ead8,CLBJ_012.basePlot.vst,12/2/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_012,,,,tag only,NEON.PLA.D11.CLBJ.02628,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
39118771-ff0c-4ad5-89df-47e4fec0b65c,CLBJ_012.basePlot.vst,12/2/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_012,49,2.4,178,map and tag,NEON.PLA.D11.CLBJ.00808,,,,,NEON.DOC.000987vH,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
eb8b82e8-c196-49fb-9c20-861ea8148be5,CLBJ_012.basePlot.vst,12/2/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_012,33,1.2,340.7,map and tag,NEON.PLA.D11.CLBJ.00842,,,,,NEON.DOC.000987vH,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
4684b4d5-ec79-48af-8412-1a2184b58158,CLBJ_012.basePlot.vst,12/2/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_012,,,,tag only,NEON.PLA.D11.CLBJ.00821,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
5813d39d-7a43-4dad-a033-82b03bd949e5,CLBJ_012.basePlot.vst,12/2/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_012,31,8.7,10.7,map and tag,NEON.PLA.D11.CLBJ.00568,,,,,NEON.DOC.000987vH,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
971237c9-5fa3-4d79-8088-6e94ef2f939e,CLBJ_012.basePlot.vst,12/3/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_012,41,4.4,196.4,map and tag,NEON.PLA.D11.CLBJ.02629,,,,,NEON.DOC.000987vH,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
30fe7609-4a40-46ba-a9ec-d9395e8af86c,CLBJ_018.basePlot.vst,12/5/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_018,,,,tag only,NEON.PLA.D11.CLBJ.00074,,,,,NEON.DOC.000987vH,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,0000-0002-2251-7487,0000-0002-1785-7292,
094329d6-c567-46ab-bf37-9b2cb707822d,CLBJ_018.basePlot.vst,12/5/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_018,,,,tag only,NEON.PLA.D11.CLBJ.00033,,,,,NEON.DOC.000987vG,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,0000-0001-7269-5663,0000-0002-1785-7292,
89924407-97bf-4bdf-8973-846ad787d314,CLBJ_017.basePlot.vst,12/5/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_017,,,,tag only,NEON.PLA.D11.CLBJ.02615,,,,,NEON.DOC.000987vH,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,,,0000-0001-7269-5663,0000-0002-1785-7292,
678589cf-1951-4bf2-80a0-b9bb06a2c98f,CLBJ_017.basePlot.vst,12/5/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_017,,,,tag only,NEON.PLA.D11.CLBJ.00579,,,,,NEON.DOC.000987vH,,PRAN3,Prunus angustifolia Marshall,Prunus,Rosaceae,species,,,,,,0000-0001-7269-5663,0000-0002-1785-7292,
8835cd90-ef78-4068-9bea-68f5f4a768d7,CLBJ_017.basePlot.vst,12/5/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_017,,,,tag only,NEON.PLA.D11.CLBJ.00475A,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0002-2251-7487,0000-0001-7269-5663,
6a7b38ff-3ff5-46ad-bb32-f558882bff55,CLBJ_026.basePlot.vst,12/12/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_026,51,6.6,203,map and tag,NEON.PLA.D11.CLBJ.00136,,,,,NEON.DOC.000987vH,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,0000-0002-2251-7487,0000-0001-7269-5663,
4cc0ac24-14b0-486a-a1b4-05d2d02fb0a0,CLBJ_026.basePlot.vst,12/12/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_026,,,,tag only,NEON.PLA.D11.CLBJ.02613,,,,,NEON.DOC.000987vH,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,0000-0002-2251-7487,0000-0001-7269-5663,
efc63ddc-3381-4476-b621-7c1df6d17dc9,CLBJ_026.basePlot.vst,12/12/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_026,51,6.6,203,map and tag,NEON.PLA.D11.CLBJ.00136A,,,,,NEON.DOC.000987vH,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,0000-0002-2251-7487,0000-0001-7269-5663,
57f3a9df-7eb0-4c3e-a6a5-f9b71c8c5dea,CLBJ_026.basePlot.vst,12/12/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_026,,,,tag only,NEON.PLA.D11.CLBJ.00140,,,,,NEON.DOC.000987vH,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,0000-0002-2251-7487,0000-0001-7269-5663,
45fac1a4-ec47-48bb-9cc8-3e8692b977d3,CLBJ_026.basePlot.vst,12/12/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_026,41,8.9,86.5,map and tag,NEON.PLA.D11.CLBJ.02946,,,,,NEON.DOC.000987vH,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,0000-0002-2251-7487,0000-0001-7269-5663,
51867755-878d-4f77-85c4-0a2a10ecd264,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,41,6.5,99.6,map and tag,NEON.PLA.D11.CLBJ.00895,,,,,NEON.DOC.000987vH,,QUERC,Quercus sp.,Quercus,Fagaceae,genus,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
0feed7c8-d612-4f7f-aedc-2d72f7c815d5,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,41,7.3,34,map and tag,NEON.PLA.D11.CLBJ.00897,,,,,NEON.DOC.000987vH,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
fda90c30-664d-4f1c-a186-34000303426a,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,,,,tag only,NEON.PLA.D11.CLBJ.02207,,,,,NEON.DOC.000987vH,,ULAM,Ulmus americana L.,Ulmus,Ulmaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
f4bde81e-91a0-465e-b3f5-56a708126897,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,,,,tag only,NEON.PLA.D11.CLBJ.00857,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,Tagged in previous bout but no record existed,0000-0002-2251-7487,0000-0003-3895-0725,
85e90b79-0e5c-4cd1-bc34-d45b272851f8,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,41,1.3,146.8,map and tag,NEON.PLA.D11.CLBJ.00546,,,,,NEON.DOC.000987vH,,PODE3,Populus deltoides W. Bartram ex Marshall,Populus,Salicaceae,species,,,,,,0000-0003-3895-0725,0000-0002-2251-7487,
15c8e2d6-9cf0-4c43-94ba-8bd43010c3c4,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,41,9.5,17.4,map and tag,NEON.PLA.D11.CLBJ.02606,,,,,NEON.DOC.000987vH,,ULMACE,Ulmaceae sp.,,Ulmaceae,family,,,,,,0000-0001-7269-5663,0000-0002-1785-7292,
e07d8e8c-b6b6-4e9f-bec3-6199db45ee1a,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,41,2.2,181,map and tag,NEON.PLA.D11.CLBJ.00877,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0003-3895-0725,0000-0002-2251-7487,
81360dc1-cfc6-46c4-aefe-bc5845e91bd1,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,,,,tag only,NEON.PLA.D11.CLBJ.00844,,,,,NEON.DOC.000987vH,,FRCA13,Frangula caroliniana (Walter) A. Gray,Frangula,Rhamnaceae,species,,,,,,0000-0001-7269-5663,0000-0002-1785-7292,
a593b4ac-55a9-4ff7-a80b-55ec7ba6dc47,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,,,,tag only,NEON.PLA.D11.CLBJ.00522,,,,,NEON.DOC.000987vH,,VITIS,Vitis sp.,Vitis,Vitaceae,genus,,,,,,0000-0001-7269-5663,0000-0002-2251-7487,
67d9faa5-c6ae-4141-921d-06cb88597511,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,,,,tag only,NEON.PLA.D11.CLBJ.02604,,,,,NEON.DOC.000987vH,,FRCA13,Frangula caroliniana (Walter) A. Gray,Frangula,Rhamnaceae,species,,,,,,0000-0001-7269-5663,0000-0002-1785-7292,
15c96c96-964f-4237-a5c6-9ff24cb963e7,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,41,5.5,82.4,map and tag,NEON.PLA.D11.CLBJ.00883,,,,,NEON.DOC.000987vH,,ULAM,Ulmus americana L.,Ulmus,Ulmaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
912b36c4-9686-47ea-817a-797ed1fb4776,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,,,,tag only,NEON.PLA.D11.CLBJ.00862,,,,,NEON.DOC.000987vH,,CODR,Cornus drummondii C.A. Mey.,Cornus,Cornaceae,species,,,,,,0000-0001-7269-5663,0000-0002-1785-7292,
6381ed99-9224-417d-b882-0df8efabdb91,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,41,2.2,181,map and tag,NEON.PLA.D11.CLBJ.00877A,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0003-3895-0725,0000-0002-2251-7487,
9f6dc67c-6a3b-44c3-880b-45097489014e,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,,,,tag only,NEON.PLA.D11.CLBJ.00859,,,,,NEON.DOC.000987vH,,FRCA13,Frangula caroliniana (Walter) A. Gray,Frangula,Rhamnaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
4988ab14-2e9f-4c39-aba4-4f4f443c1d15,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,,,,tag only,NEON.PLA.D11.CLBJ.00523,NEON.PLA.D11.CLBJ.00895,,,,NEON.DOC.000987vH,,TORA2,Toxicodendron radicans (L.) Kuntze,Toxicodendron,Anacardiaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
ec2d1d7d-af2e-4776-8ec5-200788df8893,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,41,5.2,53.3,map and tag,NEON.PLA.D11.CLBJ.00900,,,,,NEON.DOC.000987vH,,ULAM,Ulmus americana L.,Ulmus,Ulmaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
ba955f4e-cfa3-400b-8386-908ec9fdcf50,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,,,,tag only,NEON.PLA.D11.CLBJ.02605,,,,,NEON.DOC.000987vH,,TORA2,Toxicodendron radicans (L.) Kuntze,Toxicodendron,Anacardiaceae,species,,,,,,0000-0001-7269-5663,0000-0002-1785-7292,
069fd7df-e98b-4af6-88a0-b85f4236a303,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,31,6.8,59.7,map and tag,NEON.PLA.D11.CLBJ.00881,,,,,NEON.DOC.000987vH,,ULAM,Ulmus americana L.,Ulmus,Ulmaceae,species,,,,,,0000-0002-3973-0882,0000-0003-3895-0725,
295b7797-d023-456e-8bc4-52ad0e02bb37,CLBJ_005.basePlot.vst,12/16/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,33,7.2,272.2,map and tag,NEON.PLA.D11.CLBJ.02612,,,,,NEON.DOC.000987vH,,JUVI,Juniperus virginiana L.,Juniperus,Cupressaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
e75d3235-d1ce-4f61-bbf5-a1e0d6e19054,CLBJ_003.basePlot.vst,12/18/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_003,,,,tag only,NEON.PLA.D11.CLBJ.02611,,,,,NEON.DOC.000987vH,,2PLANT,Unknown plant,,,kingdom,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
37fdbd9e-5a08-40e7-8efe-b2bbbbb6a829,CLBJ_003.basePlot.vst,12/18/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_003,,,,tag only,NEON.PLA.D11.CLBJ.02607,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,cf. species,,0000-0001-7269-5663,0000-0003-3895-0725,
a1d45505-f4d5-4555-a474-e491f754cd8b,CLBJ_003.basePlot.vst,12/18/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_003,,,,tag only,NEON.PLA.D11.CLBJ.02610,,,,,NEON.DOC.000987vH,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
8cecb959-44d5-4d28-a0d9-2adf1bebd90e,CLBJ_003.basePlot.vst,12/18/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_003,,,,tag only,NEON.PLA.D11.CLBJ.02609,,,,,NEON.DOC.000987vH,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
8ae90dfd-52f6-47b7-be86-73c093fa3199,CLBJ_003.basePlot.vst,12/18/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_003,,,,tag only,NEON.PLA.D11.CLBJ.01368,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0002-2251-7487,0000-0003-3895-0725,
a2393b56-5a92-4c03-9261-72f70ba24c07,CLBJ_003.basePlot.vst,12/18/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_003,,,,tag only,NEON.PLA.D11.CLBJ.02608,,,,,NEON.DOC.000987vH,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,0000-0001-7269-5663,0000-0003-3895-0725,
6ac679a1-1169-4a87-8aec-6ba13441403f,CLBJ_005.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_005,49,9.9,162.5,map and tag,NEON.PLA.D11.CLBJ.00890,,,,,NEON.DOC.000987vH,,CAIL2,Carya illinoinensis (Wangenh.) K. Koch,Carya,Juglandaceae,species,,,,,,0000-0001-7269-5663,0000-0002-1785-7292,
bf01ef81-1c32-4f63-8ae6-56af69463bd0,CLBJ_002.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_002,,,,tag only,NEON.PLA.D11.CLBJ.01205,,,,,NEON.DOC.000987vH,,VITIS,Vitis sp.,Vitis,Vitaceae,genus,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
554a4e7e-4a1a-4943-895f-e1a2a0afa7c6,CLBJ_002.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_002,,,,tag only,NEON.PLA.D11.CLBJ.00686,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0002-3973-0882,0000-0002-2251-7487,
a9c6a823-33df-45f1-a72d-6fff224e165f,CLBJ_002.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_002,,,,tag only,NEON.PLA.D11.CLBJ.01202,,,,,NEON.DOC.000987vH,,VITIS,Vitis sp.,Vitis,Vitaceae,genus,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
4ff84b14-0832-46d0-b338-e4394c4153bc,CLBJ_002.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_002,,,,tag only,NEON.PLA.D11.CLBJ.01209,,,,,NEON.DOC.000987vH,,TORA2,Toxicodendron radicans (L.) Kuntze,Toxicodendron,Anacardiaceae,species,,,,,,0000-0002-3973-0882,0000-0002-2251-7487,
72f6e22b-d719-495f-ae52-9e3b05b34ea0,CLBJ_002.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_002,,,,tag only,NEON.PLA.D11.CLBJ.02510,,,,,NEON.DOC.000987vH,,ULCR,Ulmus crassifolia Nutt.,Ulmus,Ulmaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
a5eb65f9-b2a5-417f-bb0a-dbcb6f6f22f3,CLBJ_002.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_002,,,,tag only,NEON.PLA.D11.CLBJ.00690,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
4d7239ca-c501-4f57-990b-5b7ba2fc92bc,CLBJ_002.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_002,,,,tag only,NEON.PLA.D11.CLBJ.01201,,,,,NEON.DOC.000987vH,,VITIS,Vitis sp.,Vitis,Vitaceae,genus,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
7d14b161-8a57-4279-8340-d258a0467056,CLBJ_002.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_002,,,,tag only,NEON.PLA.D11.CLBJ.02602,,,,,NEON.DOC.000987vH,,CELA,Celtis laevigata Willd.,Celtis,Ulmaceae,species,,,,,,0000-0002-3973-0882,0000-0001-7269-5663,
82cfc0b1-7f65-4977-90b8-fdf4b28dfb8e,CLBJ_002.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_002,,,,tag only,NEON.PLA.D11.CLBJ.02714,,,,,NEON.DOC.000987vH,,QUST,Quercus stellata Wangenh.,Quercus,Fagaceae,species,,,,,,0000-0002-1785-7292,0000-0002-2251-7487,
c3c0942f-cd5a-4724-b1ed-e0aaea5992ca,CLBJ_002.basePlot.vst,12/19/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_002,,,,tag only,NEON.PLA.D11.CLBJ.01439,,,,,NEON.DOC.000987vH,,PRME,Prunus mexicana S. Watson,Prunus,Rosaceae,species,,,,,,0000-0002-3973-0882,0000-0002-2251-7487,
842bb470-2483-43af-b49a-a70a0b1118fa,CLBJ_016.basePlot.vst,12/20/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_016,,,,tag only,NEON.PLA.D11.CLBJ.02601,,,,,NEON.DOC.000987vH,,CAAM2,Callicarpa americana L.,Callicarpa,Verbenaceae,species,,,,,,0000-0001-7269-5663,0000-0003-1377-960X,
e542e14a-d605-41a6-87b1-2fb8b42e7e3c,CLBJ_016.basePlot.vst,12/20/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_016,,,,tag only,NEON.PLA.D11.CLBJ.01320,,,,,NEON.DOC.000987vH,,VITIS,Vitis sp.,Vitis,Vitaceae,genus,,,,,,0000-0001-7269-5663,0000-0003-1377-960X,
93b1d1c0-4fce-447c-a495-9a16aa69ade4,CLBJ_016.basePlot.vst,12/20/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_016,,,,tag only,NEON.PLA.D11.CLBJ.01418,,,,,NEON.DOC.000987vH,,QUMA3,Quercus marilandica Münchh.,Quercus,Fagaceae,species,,,,,,0000-0001-7269-5663,0000-0003-1377-960X,
b909c394-1dba-4473-a037-d21c62b7a468,CLBJ_016.basePlot.vst,12/20/2019,vst_CLBJ_2019,D11,CLBJ,CLBJ_016,,,,tag only,NEON.PLA.D11.CLBJ.03000,,,,,NEON.DOC.000987vH,,VITIS,Vitis sp.,Vitis,Vitaceae,genus,,,,,,0000-0001-7269-5663,0000-0003-1377-960X,
